,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
124,2021-10-18,2.86423e-05,2.96147e-05,2.63831e-05,2.775e-05,53041072518874.0,2.86423e-05,2.96147e-05,2.63831e-05,2.775e-05,53041072518874.0,0.0,1.0
125,2021-10-19,2.80233e-05,2.91867e-05,2.75234e-05,2.865e-05,22527574105153.0,2.80233e-05,2.91867e-05,2.75234e-05,2.865e-05,22527574105153.0,0.0,1.0
126,2021-10-2,2.92312e-05,2.95888e-05,2.70743e-05,2.803e-05,20860478414573.0,2.92312e-05,2.95888e-05,2.70743e-05,2.803e-05,20860478414573.0,0.0,1.0
127,2021-10-21,2.74763e-05,2.92437e-05,2.71129e-05,2.923e-05,19253466333240.0,2.74763e-05,2.92437e-05,2.71129e-05,2.923e-05,19253466333240.0,0.0,1.0
128,2021-10-22,2.794e-05,2.8489e-05,2.70126e-05,2.747e-05,15363330901351.0,2.794e-05,2.8489e-05,2.70126e-05,2.747e-05,15363330901351.0,0.0,1.0
129,2021-10-23,3.38558e-05,3.4586e-05,2.76019e-05,2.794e-05,44215996877767.0,3.38558e-05,3.4586e-05,2.76019e-05,2.794e-05,44215996877767.0,0.0,1.0
130,2021-10-24,3.60583e-05,4.48407e-05,3.31893e-05,3.38607e-05,115895124237547.0,3.60583e-05,4.48407e-05,3.31893e-05,3.38607e-05,115895124237547.0,0.0,1.0
131,2021-10-25,4.23e-05,4.36466e-05,3.49779e-05,3.60569e-05,70114592320237.0,4.23e-05,4.36466e-05,3.49779e-05,3.60569e-05,70114592320237.0,0.0,1.0
132,2021-10-26,4.79679e-05,4.96181e-05,4.04361e-05,4.22939e-05,63551191560998.0,4.79679e-05,4.96181e-05,4.04361e-05,4.22939e-05,63551191560998.0,0.0,1.0
133,2021-10-27,8.2101e-05,8.42563e-05,4.68842e-05,4.79742e-05,71289371464791.0,8.2101e-05,8.42563e-05,4.68842e-05,4.79742e-05,71289371464791.0,0.0,1.0
134,2021-10-28,6.88832e-05,8.86372e-05,5.8243e-05,7.94056e-05,72891552798333.0,6.88832e-05,8.86372e-05,5.8243e-05,7.94056e-05,72891552798333.0,0.0,1.0
135,2021-10-29,7.48618e-05,7.69e-05,6.07323e-05,6.88371e-05,53846606140513.0,7.48618e-05,7.69e-05,6.07323e-05,6.88371e-05,53846606140513.0,0.0,1.0
136,2021-10-3,6.53607e-05,7.75239e-05,6.16436e-05,7.48442e-05,25015428386831.0,6.53607e-05,7.75239e-05,6.16436e-05,7.48442e-05,25015428386831.0,0.0,1.0
137,2021-10-31,6.70516e-05,6.95963e-05,5.85e-05,6.53037e-05,19469196821378.0,6.70516e-05,6.95963e-05,5.85e-05,6.53037e-05,19469196821378.0,0.0,1.0
138,2021-11-01,7.15518e-05,7.48746e-05,6.5811e-05,6.70373e-05,26801974337637.0,7.15518e-05,7.48746e-05,6.5811e-05,6.70373e-05,26801974337637.0,0.0,1.0
139,2021-11-02,6.89882e-05,7.25304e-05,6.65715e-05,7.15505e-05,17682339288731.0,6.89882e-05,7.25304e-05,6.65715e-05,7.15505e-05,17682339288731.0,0.0,1.0
140,2021-11-03,5.53124e-05,6.91708e-05,5.35683e-05,6.89481e-05,30110938138079.0,5.53124e-05,6.91708e-05,5.35683e-05,6.89481e-05,30110938138079.0,0.0,1.0
141,2021-11-04,4.94286e-05,6.09743e-05,4.27911e-05,5.51174e-05,54110275727865.0,4.94286e-05,6.09743e-05,4.27911e-05,5.51174e-05,54110275727865.0,0.0,1.0
