,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
194,2021-10-11,67.41,67.41,67.41,67.41,0,67.41,67.41,67.41,67.41,0,0.0,1.0
195,2021-10-12,67.24,67.24,67.24,67.24,0,67.24,67.24,67.24,67.24,0,0.0,1.0
196,2021-10-13,67.45,67.45,67.45,67.45,0,67.45,67.45,67.45,67.45,0,0.0,1.0
197,2021-10-14,68.61,68.61,68.61,68.61,0,68.61,68.61,68.61,68.61,0,0.0,1.0
198,2021-10-15,69.12,69.12,69.12,69.12,0,69.12,69.12,69.12,69.12,0,0.0,1.0
199,2021-10-18,69.35,69.35,69.35,69.35,0,69.35,69.35,69.35,69.35,0,0.0,1.0
200,2021-10-19,69.86,69.86,69.86,69.86,0,69.86,69.86,69.86,69.86,0,0.0,1.0
201,2021-10-2,70.12,70.12,70.12,70.12,0,70.12,70.12,70.12,70.12,0,0.0,1.0
202,2021-10-21,70.34,70.34,70.34,70.34,0,70.34,70.34,70.34,70.34,0,0.0,1.0
203,2021-10-22,70.26,70.26,70.26,70.26,0,70.26,70.26,70.26,70.26,0,0.0,1.0
