,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
121,2021-06-28,429.35,429.49,427.72,429.04,4015321,427.7255277322,427.8649980336,426.101694938,427.4167006364,4015321,0.0,1.0
122,2021-06-29,429.54,430.3792,428.98,429.76,3324631,427.9148088555,428.7508336904,427.3569276501,428.1339764719,3324631,0.0,1.0
123,2021-06-3,429.92,430.6186,429.05,429.06,6888465,428.293371102,428.9893279057,427.4266628008,427.4366249651,6888465,0.0,1.0
124,2021-07-01,432.35,432.47,430.66,430.71,3655423,430.7141770468,430.8337230193,429.0305712662,429.0803820881,3655423,0.0,1.0
125,2021-07-02,435.64,435.975,433.2,433.54,3920033,433.9917291284,434.3254616352,431.5609610192,431.8996746082,3920033,0.0,1.0
126,2021-07-06,434.53,435.87,431.87,435.67,4966668,432.885928882,434.2208589091,430.2359931564,434.0216156215,4966668,0.0,1.0
127,2021-07-07,436.31,436.62,433.41,435.57,4430929,434.6591941419,434.9680212378,431.7701664712,433.9219939777,4430929,0.0,1.0
128,2021-07-08,432.81,433.6,429.39,430.65,6456939,431.1724366083,431.9594475945,427.7653763897,429.0206091018,6456939,0.0,1.0
129,2021-07-09,437.41,437.7,434.18,434.42,4312131,435.7550322239,436.043934991,432.5372531286,432.7763450738,4312131,0.0,1.0
130,2021-07-12,439.03,439.27,436.86,437.31,4879913,437.3689028538,437.607994799,435.2071131829,435.6554105801,4879913,0.0,1.0
131,2021-07-13,437.49,439.75,437.0,438.15,4525392,435.834729539,438.0861786893,435.3465834843,436.4922323882,4525392,0.0,1.0
132,2021-07-14,438.07,439.81,436.8,439.3,3996376,436.4125350731,438.1459516756,435.1473401966,437.6378812921,3996376,0.0,1.0
133,2021-07-15,436.57,437.41,434.6,436.68,3978874,434.9182104159,435.7550322239,432.9556640327,435.0277942241,3978874,0.0,1.0
134,2021-07-16,433.27,437.96,432.7975,437.87,4009528,431.6306961699,436.3029512649,431.1599839028,436.2132917855,4009528,0.0,1.0
135,2021-07-19,426.8,428.55,423.81,428.04,10288402,425.1851758149,426.9285545817,422.2064886647,426.4204841982,10288402,0.0,1.0
136,2021-07-2,432.99,434.28,426.69,427.58,8433240,431.3517555672,432.6368747724,425.0755920067,425.9622246366,8433240,0.0,1.0
137,2021-07-21,436.5,436.58,434.04,434.21,4581692,434.8484752652,434.9281725803,432.3977828273,432.5671396218,4581692,0.0,1.0
138,2021-07-22,437.45,437.61,435.59,436.63,3918121,435.7948808815,435.9542755116,433.9419183065,434.9779834022,3918121,0.0,1.0
139,2021-07-23,441.76,442.2,438.71,439.42,4094139,440.08857373,440.5269089628,437.0501135936,437.7574272647,4094139,0.0,1.0
140,2021-07-26,442.94,442.94,441.18,441.27,3114728,441.2641091271,441.2641091271,439.5107681959,439.6004276753,3114728,0.0,1.0
141,2021-07-27,440.92,441.87,437.89,441.83,4245792,439.2517519219,440.1981575382,436.2332161143,440.1583088807,4245792,0.0,1.0
142,2021-07-28,440.68,442.23,439.23,441.62,4454734,439.0126599768,440.556795456,437.5681461414,439.9491034287,4454734,0.0,1.0
143,2021-07-29,442.64,443.7161,441.72,441.74,3588872,440.9652441956,442.0372727047,440.0487250725,440.0686494013,3588872,0.0,1.0
144,2021-07-3,440.4,441.98,439.71,439.82,2730705,438.7337193741,440.3077413464,438.0463300318,438.15591384,2730705,0.0,1.0
145,2021-08-02,439.51,442.86,439.15,442.28,3485705,437.8470867441,441.184411812,437.4884488264,440.6066062779,3485705,0.0,1.0
146,2021-08-03,443.02,443.17,438.01,440.32,3191813,441.3438064421,441.4932389079,436.3527620868,438.654022059,3191813,0.0,1.0
147,2021-08-04,440.91,442.32,440.64,441.72,3126035,439.2417897576,440.6464549354,438.9728113193,440.0487250725,3126035,0.0,1.0
148,2021-08-05,443.65,443.78,441.83,442.14,2741165,441.9714227982,442.1009309351,440.1583088807,440.4671359765,2741165,0.0,1.0
